bse_bhavcopy
Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
539458,IPRU2735,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1OF1,,Equity
539459,IPRU2736,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1OG9,,Equity
539480,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7,,Equity
539487,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,B ,10.00,INF767K01OT5,,Equity
539516,HDFCNIFETF,HDFC Nifty ETF,Active,B ,761.25,INF179KB1KP3,,Equity
539517,SXETF,HDFC Sensex ETF - Open Ended Traded Fund,Active,B ,2503.61,INF179KB1KQ1,,Equity
539542,LUXIND,Lux Industries Ltd,Active,B ,2.00,INE150G01020,Other Apparels &amp; Accessories,Equity
539551,NH,Narayana Hrudayalaya Ltd,Active,B ,10.00,INE410P01011,Healthcare Facilities,Equity
539597,JSLHISAR,Jindal Stainless (Hisar) Ltd,Active,B ,2.00,INE455T01018,Iron &amp; Steel Products,Equity
539622,IPRU8957,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1PZ6,,Equity
539623,IPRU8958,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1QA7,,Equity
539624,IPRU2755,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1PX1,,Equity
539625,IPRU2756,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1PY9,,Equity
539636,PRECAM,Precision Camshafts Ltd,Active,B ,10.00,INE484I01029,Auto Parts &amp; Equipment,Equity
539658,TEAMLEASE,TeamLease Services Ltd,Active,B ,10.00,INE985S01024,Sp.Consumer Services,Equity
539678,QUICKHEAL,Quick Heal Technologies Ltd,Active,B ,10.00,INE306L01010,IT Software Products,Equity
539708,IPRU2766,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - CUMULATIVE OPTION,Active,B ,10.00,INF109KB1QX9,,Equity
539709,IPRU2767,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIVIDEND OPTION,Active,B ,10.00,INF109KB1QV3,,Equity
539710,IPRU8968,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1QY7,,Equity
539711,IPRU8969,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN DIVIDEND  OPTION,Active,B ,10.00,INF109KB1QW1,,Equity
539725,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,2.00,INE314T01025,Edible Oils,Equity
539742,SIMBHALS,Simbhaoli Sugars Ltd,Active,B ,10.00,INE748T01016,Sugar,Equity
539784,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8,,Equity
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.00,INE865T01018,Paper &amp; Paper Products,Equity
539787,HCG,HealthCare Global Enterprises Ltd,Active,B ,10.00,INE075I01017,Healthcare Facilities,Equity
539799,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.00,INE316L01019,Iron &amp; Steel Products,Equity
539861,SKIL,SKIL Infrastructure Ltd,Active,B ,10.00,INE429F01012,Construction &amp; Engineering,Equity
539871,THYROCARE,Thyrocare Technologies Ltd,Active,B ,10.00,INE594H01019,Healthcare Services,Equity
539885,IPRU2812,ICICI PRUDENTIAL MUTUAL FUND- INDIA RECOVERY FUND CUMULATIVE SERIES,Active,B ,10.00,INF109KB1UT9,,Equity
539886,IPRU2813,ICICI PRUDENTIAL MUTUAL FUND-INDIA RECOVERY FUND- DIVIDEND PAYOUT OPTION- SE 5,Active,B ,10.00,INF109KB1UR3,,Equity
539887,IPRU9014,ICICI PRUDENTIAL MUTUAL FUND-DIRECT PLAN-CUMULATIVE OPTION-SERIES 5,Active,B ,10.00,INF109KB1UU7,,Equity
539888,IPRU9015,ICICI PRUDENTIAL MUTUAL FUND-DIRECT PLAN-DIVIDEND PAYOUT OPTION SERIES 5,Active,B ,10.00,INF109KB1US1,,Equity
539917,NAGARFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,B ,1.00,INE454M01024,Fertilizers,Equity
539940,MAXVIL,Max Ventures and Industries Ltd,Active,B ,10.00,INE154U01015,Holding Companies,Equity
539945,NV20IWIN,ICICI Prudential NV20 iWIN ETF,Active,B ,10.00,INF109KB1WY5,,Equity
539954,IPRU2821,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 7 - DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF109KB1WI8,,Equity
539955,IPRU9023,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 7 - DIRECT PLAN - DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF109KB1WJ6,,Equity
539978,QUESS,Quess Corp Ltd,Active,B ,10.00,INE615P01015,Diversified,Equity
539979,DIGJAMLTD,Digjam Ltd,Active,B ,10.00,INE731U01010,Textiles,Equity
539980,MIDCAPIWIN,ICICI Prudential Midcap Select iWIN ETF,Active,B ,10.00,INF109KB1XT3,,Equity
539981,MAXINDIA,Max India Ltd,Active,B ,2.00,INE153U01017,Holding Companies,Equity
539992,LLOYDSTEEL,Lloyds Steels Industries Ltd,Active,B ,1.00,INE093R01011,Industrial Machinery,Equity
540008,BSLSENETFG,BIRLA SUN LIFE SENSEX ETF,Active,B ,10.00,INF209KB1119,,Equity
540048,SPAL,S.P. Apparels Ltd,Active,B ,10.00,INE212I01016,Textiles,Equity
540061,BIGBLOC,Bigbloc Construction Ltd,Active,B ,10.00,INE412U01017,Cement &amp; Cement Products,Equity
540073,BLS,BLS International Services Ltd,Active,B ,1.00,INE153T01027,Travel Support Services,Equity
540081,GOVNOW,SAB Events &amp; Governance Now Media Ltd,Active,B ,10.00,INE860T01019,Publishing,Equity
540083,TVVISION,TV Vision Ltd,Active,B ,10.00,INE871L01013,Broadcasting &amp; Cable TV,Equity
540098,BSLRIFS1RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 1 REGULAR GROWTH,Active,B ,10.00,INF209KB1499,,Equity
540099,BSLRIFS1RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 1 REGULAR DIVIDEND,Active,B ,10.00,INF209KB1507,,Equity
540100,BSLRIFS1RS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - REGULAR PLAN - DIVIDEND SWEEP,Active,B ,10.00,INF209KB1192,,Equity
540101,BSLRIFS1DG,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - GROWTH,Active,B ,10.00,INF209KB1515,,Equity
540102,BSLRIFS1DD,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND PAYOUT,Active,B ,10.00,INF209KB1523,,Equity
540103,BSLRIFS1DS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND SWEEP,Active,B ,10.00,INF209KB1259,,Equity
540124,GNA,G N A Axles Ltd,Active,B ,10.00,INE934S01014,Auto Parts &amp; Equipment,Equity
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Active,B ,10.00,INE726G01019,Life Insurance,Equity
540136,HPL,HPL Electric &amp; Power Ltd,Active,B ,10.00,INE495S01016,Heavy Electrical Equipment,Equity
540153,ENDURANCE,Endurance Technologies Ltd,Active,B ,10.00,INE913H01037,2/3 Wheelers,Equity
540154,IDFSENSEXE,IDFC SENSEX ETF,Active,B ,10.00,INF194KA1T91,,Equity
540173,PNBHOUSING,PNB Housing Finance Ltd,Active,B ,10.00,INE572E01012,Housing Finance ,Equity
540176,IPRU2880,ICICI PRUDENTIAL VALUE FUND SERIES 9-CUMULATIVE,Active,B ,10.00,INF109KB1I25,,Equity
540177,IPRU9082,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN CUMULATIVE,Active,B ,10.00,INF109KB1I41,,Equity
540178,IPRU9083,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN DIVIDEND PAYOUT,Active,B ,10.00,INF109KB1I58,,Equity
540179,IPRU2881,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIVIDEND PAYOUT,Active,B ,10.00,INF109KB1I33,,Equity
540180,VBL,Varun Beverages Ltd,Active,B ,10.00,INE200M01013,Containers &amp; Packaging,Equity
540194,BSLRIFS2RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR GROWTH,Active,B ,10.00,INF209KB1952,,Equity
540195,BSLRIFS2RN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR DIVIDEND,Active,B ,10.00,INF209KB1960,,Equity
540196,BSLRIFS2DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT GROWTH,Active,B ,10.00,INF209KB1978,,Equity
540197,BSLRIFS2DN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT DIVIDEND,Active,B ,10.00,INF209KB1986,,Equity
540203,SFL,Sheela Foam Ltd,Active,B ,5.00,INE916U01025,Furniture-Furnishing-Paints,Equity
540210,TMRVL,The Mandhana Retail Ventures Ltd,Active,B ,10.00,INE759V01019,Specialty Retail,Equity
540212,TCIEXP,TCI Express Ltd,Active,B ,2.00,INE586V01016,Transportation - Logistics,Equity
540222,LAURUSLABS,Laurus Labs Ltd,Active,B ,10.00,INE947Q01010,Pharmaceuticals,Equity
540248,AXISE1D1D,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-DIVIDEND PAYOUT,Active,B ,10.00,INF846K01YK5,,Equity
540249,AXISE1DGG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-GROWTH,Active,B ,10.00,INF846K01YJ7,,Equity
540250,AXISE1DPD,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-DIVIDEND PAYOUT,Active,B ,10.00,INF846K01YM1,,Equity
540251,AXISE1GPG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-GROWTH,Active,B ,10.00,INF846K01YL3,,Equity
540255,IPRU2894,ICICI PRUDENTIAL VALUE FUND - SERIES 10- CUMULATIVE OPTION,Active,B ,10.00,INF109KB1L87,,Equity
540256,IPRU2895,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF109KB1L95,,Equity
540257,IPRU9096,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1M03,,Equity
540258,IPRU9097,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF109KB1M11,,Equity
540271,IPRU2896,ICICI Prudential Value fund Series 11 - Cumulative,Active,B ,10.00,INF109KB1M60,,Equity
540272,IPRU2897,ICICI Prudential Value fund Series 11 -  Dividend Payout,Active,B ,10.00,INF109KB1M78,,Equity
540273,IPRU9098,ICICI Prudential Value fund Series 11 -  Direct Plan Cumulative,Active,B ,10.00,INF109KB1M86,,Equity
540274,IPRU9099,ICICI Prudential Value fund Series 11 -  Direct Plan Dividend Payout,Active,B ,10.00,INF109KB1M94,,Equity
540293,PRICOLLTD,Pricol Ltd,Active,B ,1.00,INE726V01018,Auto Parts &amp; Equipment,Equity
540333,AXISE2D1D,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Dividend Payout,Active,B ,10.00,INF846K01YY6,,Equity
540334,AXISE2DGG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Growth,Active,B ,10.00,INF846K01YX8,,Equity
540335,AXISE2DPD,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Dividend Payout,Active,B ,10.00,INF846K01ZA3,,Equity
540336,AXISE2GPG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Growth,Active,B ,10.00,INF846K01YZ3,,Equity
540366,RADIOCITY,Music Broadcast Ltd,Active,B ,10.00,INE919I01016,Broadcasting &amp; Cable TV,Equity
540376,DMART,Avenue Supermarts Ltd,Active,B ,10.00,INE192R01011,Department Stores,Equity
540378,BSLRIFS3RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR GROWTH,Active,B ,10.00,INF209KB1DL1,,Equity
540379,BSLRIFS3RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR DIVIDEND,Active,B ,10.00,INF209KB1DM9,,Equity
540381,BSLRIFS3DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT GROWTH,Active,B ,10.00,INF209KB1DN7,,Equity
540383,BSLRIFS3DD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT DIVIDEND,Active,B ,10.00,INF209KB1DO5,,Equity
540403,CLEDUCATE,CL Educate Ltd,Active,B ,10.00,INE201M01011,Education,Equity
540417,CA50T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 50% - Direct,Active,B ,10.00,INF179KB1E48,,Equity
540418,CA10T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Direct,Active,B ,10.00,INF179KB1E55,,Equity
540419,CD50T,HDFC Charity Fund for Cancer Cure - Debt Plan 50% - Direct,Active,B ,10.00,INF179KB1E89,,Equity
540420,CD10T,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Direct,Active,B ,10.00,INF179KB1E97,,Equity
540421,CA50R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan50%  - Regular,Active,B ,10.00,INF179KB1E63,,Equity
540422,CA10R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Regular,Active,B ,10.00,INF179KB1E71,,Equity
540423,CD50R,HDFC Charity Fund for Cancer Cure - Debt Plan 50%  - Regular,Active,B ,10.00,INF179KB1F05,,Equity
540424,CD10R,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Regular,Active,B ,10.00,INF179KB1F13,,Equity
540425,SHANKARA,Shankara Building Products Ltd,Active,B ,10.00,INE274V01019,Iron &amp; Steel Products,Equity
540469,IPRU2933,ICICI Prudential Value Fund Series 12 - Dividend Payout Option,Active,B ,10.00,INF109KB1X75,,Equity
540470,IPRU9135,ICICI Prudential Value Fund Series 12 - Direct Plan Dividend Payout Option,Active,B ,10.00,INF109KB1X91,,Equity
540497,SCHAND,S Chand and Company Ltd,Active,B ,5.00,INE807K01035,Publishing,Equity
540530,HUDCO,Housing and Urban Development Corporation Ltd,Active,B ,10.00,INE031A01017,Housing Finance ,Equity
540538,IPRU2955,ICICI Prudential Value Fund- Series 13- Dividend Payout Option,Active,B ,10.00,INF109KB11C2,,Equity
540539,IPRU9157,ICICI Prudential Value Fund Series- 13- Direct Plan Dividend Payout Option,Active,B ,10.00,INF109KB13C8,,Equity
540544,PSPPROJECT,PSP Projects Ltd,Active,B ,10.00,INE488V01015,Construction &amp; Engineering,Equity
540551,AXISAEDGG,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth,Active,B ,10.00,INF846K01ZJ4,,Equity
540552,AXISAEGPG,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth,Active,B ,10.00,INF846K01ZK2,,Equity
540575,STARCEMENT,Star Cement Ltd,Active,B ,1.00,INE460H01021,Cement &amp; Cement Products,Equity
540586,IPRU2969,ICICI Prudential Value Fund Series 14 - Cumulative,Active,B ,10.00,INF109KB16J6,,Equity
540587,IPRU2970,ICICI Prudential Value Fund Series 14 - Dividend Payout,Active,B ,10.00,INF109KB17J4,,Equity
540588,IPRU9171,ICICI Prudential Value Fund Series 14 - Direct Plan Cumulative,Active,B ,10.00,INF109KB18J2,,Equity
540589,IPRU9172,ICICI Prudential Value Fund Series 14 - Direct Plan Dividend Payout,Active,B ,10.00,INF109KB19J0,,Equity
540591,HEOF1126DG,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct,Active,B ,10.00,INF179KB1T66,,Equity
540592,HEOF1126DD,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct,Active,B ,10.00,INF179KB1T74,,Equity
540593,HEOF1126RG,HDFC EOF- II - 1126D May 2017(1) plan under HDFC Equity Opportunities Fund - Series2 - Regular,Active,B ,10.00,INF179KB1T82,,Equity
540594,HEOF1126RD,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular,Active,B ,10.00,INF179KB1T90,,Equity
540595,TEJASNET,Tejas Networks Ltd,Active,B ,10.00,INE010J01012,Other Telecom Services,Equity
540596,ERIS,Eris Lifesciences Ltd,Active,B ,1.00,INE406M01024,Pharmaceuticals,Equity
540602,GTPL,GTPL Hathway Ltd,Active,B ,10.00,INE869I01013,Other Telecom Services,Equity
540611,AUBANK,AU Small Finance Bank Ltd,Active,B ,10.00,INE949L01017,Banks,Equity
540612,LOWVOLIWIN,ICICI PRUDENTIAL NIFTY LOWVOL 30 iWIN ETF,Active,B ,10.00,INF109KB10T8,,Equity
540616,ARTEMIS,Artemis Global Life Sciences Ltd,Active,B ,2.00,INE517U01013,Healthcare Facilities,Equity
540617,BSLRIFS4RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 REGULAR GROWTH,Active,B ,10.00,INF209KB1HR9,,Equity
540618,BSLRIFS4RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 REGULAR DIVIDEND,Active,B ,10.00,INF209KB1HS7,,Equity
540619,BSLRIFS4DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 DIRECT GROWTH,Active,B ,10.00,INF209KB1HT5,,Equity
540620,BSLRIFS4DD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 DIRECT DIVIDEND,Active,B ,10.00,INF209KB1HU3,,Equity
540626,IPRU2987,ICICI PRUDENTIAL VALUE FUND-SERIES 15-CUMULATIVE,Active,B ,10.00,INF109KB16S7,,Equity
540627,IPRU2988,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIVIDEND PAYOUT,Active,B ,10.00,INF109KB17S5,,Equity
540629,IPRU9189,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN CUMULATIVE,Active,B ,10.00,INF109KB18S3,,Equity
540631,IPRU9190,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN DIVIDEND PAYOUT,Active,B ,10.00,INF109KB19S1,,Equity
540634,HEOF1100DG,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,Active,B ,10.00,INF179KB1V13,,Equity
540635,HEOF1100DD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF179KB1V21,,Equity
540636,HEOF1100RG,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION,Active,B ,10.00,INF179KB1V39,,Equity
540637,HEOF1100RD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,Active,B ,10.00,INF179KB1V47,,Equity
540642,SALASAR,Salasar Techno Engineering Ltd,Active,B ,10.00,INE170V01019,,Equity
540653,SINTEXPLAST,Sintex Plastics Technology Ltd,Active,B ,1.00,INE501W01021,Plastic Products,Equity
540669,UTINEXT50,UTI Nifty Next 50 ETF,Active,B ,10.00,INF789FC1N82,,Equity
540671,AXISAHDGG,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth,Active,B ,10.00,INF846K01A86,,Equity
540672,AXISAHGPG,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth,Active,B ,10.00,INF846K01A94,,Equity
540673,SIS,Security and Intelligence Services (India) Ltd,Active,B ,10.00,INE285J01010,,Equity
540678,COCHINSHIP,Cochin Shipyard Ltd,Active,B ,10.00,INE704P01017,Shipping,Equity
540680,KIOCL,KIOCL Ltd,Active,B ,10.00,INE880L01014,,Equity
540682,IPRU2991,ICICI Prudential Value Fund - Series 16 - Cumulative Option,Active,B ,10.00,INF109KB15T7,,Equity
540683,IPRU2992,ICICI Prudential Value Fund - Series 16 - Dividend Payout Option,Active,B ,10.00,INF109KB16T5,,Equity
540684,IPRU9193,ICICI Prudential Value Fund - Series 16 - Direct Plan Cumulative Option,Active,B ,10.00,INF109KB17T3,,Equity
540685,IPRU9194,ICICI Prudential Value Fund - Series 16 - Direct Plan Dividend Payout Option,Active,B ,10.00,INF109KB18T1,,Equity
540691,ABCAPITAL,Aditya Birla Capital Ltd,Active,B ,10.00,INE674K01013,Holding Companies,Equity
540692,APEX,Apex Frozen Foods Ltd,Active,B ,10.00,INE346W01013,Packaged Foods,Equity
540699,DIXON,Dixon Technologies (India) Ltd,Active,B ,10.00,INE935N01012,Consumer Electronics,Equity
540700,BRNL,Bharat Road Network Ltd,Active,B ,10.00,INE727S01012,Roads &amp; Highways,Equity
540701,DCAL,Dishman Carbogen Amcis Ltd,Active,B ,2.00,INE385W01011,Pharmaceuticals,Equity
540704,MATRIMONY,Matrimony.com Ltd,Active,B ,5.00,INE866R01028,Internet Software &amp; Services,Equity
540709,RELHOME,Reliance Home Finance Ltd,Active,B ,10.00,INE217K01011,Housing Finance ,Equity
540710,CAPACITE,Capacite Infraprojects Ltd,Active,B ,10.00,INE264T01014,,Equity
540711,IPRU3003,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION,Active,B ,10.00,INF109KB11W0,,Equity
540712,IPRU3004,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION,Active,B ,10.00,INF109KB12W8,,Equity
540713,IPRU9205,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB19V5,,Equity
540714,IPRU9206,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB10W2,,Equity
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,Active,B ,10.00,INE765G01017,General Insurance,Equity
540719,SBILIFE,SBI Life Insurance Company Ltd,Active,B ,10.00,INE123W01016,Life Insurance,Equity
540724,DIAMONDYD,Prataap Snacks Ltd,Active,B ,5.00,INE393P01035,Packaged Foods,Equity
540739,ABSLRIF5RG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth,Active,B ,10.00,INF209KB1IZ0,,Equity
540740,ABSLRIF5RD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout,Active,B ,10.00,INF209KB1JA1,,Equity
540741,ABSLRIF5DG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth,Active,B ,10.00,INF209KB1JB9,,Equity
540742,ABSLRIF5DD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout,Active,B ,10.00,INF209KB1JC7,,Equity
540743,GODREJAGRO,Godrej Agrovet Ltd,Active,B ,10.00,INE850D01014,Other Agricultural Products,Equity
540749,MASFIN,MAS Financial Services Ltd,Active,B ,10.00,INE348L01012,Finance (including NBFCs),Equity
540750,IEX,Indian Energy Exchange Ltd,Active,B ,10.00,INE022Q01012,Electric Utilities,Equity
540755,GICRE,General Insurance Corporation of India,Active,B ,5.00,INE481Y01014,General Insurance,Equity
540758,RCBFIVADD,Reliance Capital Builder Fund IV - Series A - Direct Plan Dividend Payout Option,Active,B ,10.00,INF204KB1RR3,,Equity
540759,RCBFIVADG,Reliance Capital Builder Fund IV - Series A - Direct Plan Growth Option,Active,B ,10.00,INF204KB1RQ5,,Equity
540760,RCBFIVAD,Reliance Capital Builder Fund IV - Series A - Dividend Payout Option,Active,B ,10.00,INF204KB1RP7,,Equity
540761,RCBFIVAG,Reliance Capital Builder Fund IV - Series A - Growth Option,Active,B ,10.00,INF204KB1RO0,,Equity
540763,IPRU3013,ICICI Prudential Value Fund Series 18 - Cumulative Option,Active,B ,10.00,INF109KB11Y6,,Equity
540764,IPRU3014,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,Active,B ,10.00,INF109KB12Y4,,Equity
540765,IPRU9215,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,Active,B ,10.00,INF109KB13Y2,,Equity
540766,IPRU9216,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,Active,B ,10.00,INF109KB14Y0,,Equity
555555,SENSEXIWIN,ICICI Prudential Sensex iWIN ETF,Active,B ,10.00,INF346A01034,Other Financial Services,Equity
570002,FELDVR,Future Enterprises Ltd,Active,B ,2.00,IN9623B01058,Department Stores,Equity
570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD.,Active,B ,2.00,IN9175A01010,Plastic Products,Equity
570005,SCAPDVR,Stampede Capital Ltd - DVR,Active,B ,1.00,INE224E01036,,Equity
580001,STAN,STANDARD CHARTERED PLC,Active,B ,0.05,INE028L21018,Banks,Equity
590003,KARURVYSYA,KARUR VYSYA BANK LTD.,Active,B ,2.00,INE036D01028,Banks,Equity
590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,Active,B ,5.00,INE484C01022,Oil Marketing &amp; Distribution,Equity
590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,Active,B ,2.00,INE098F01023,Pharmaceuticals,Equity
590013,XPROINDIA,XPRO INDIA LTD.,Active,B ,10.00,INE445C01015,Commodity Chemicals,Equity
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,Active,B ,10.00,INE598C01011,Iron &amp; Steel/Interm.Products,Equity
590021,BHARATRAS,BHARAT RASAYAN LTD.,Active,B ,10.00,INE838B01013,Agrochemicals,Equity
590024,FACT,FERTILIZERS &amp; CHEMICALS TRAVANCORE LTD.,Active,B ,10.00,INE188A01015,Fertilizers,Equity
590025,GINNIFILA,GINNI FILAMENTS LTD.,Active,B ,10.00,INE424C01010,Textiles,Equity
590030,SPIC,SOUTHERN PETROCHEMICALS LTD.,Active,B ,10.00,INE147A01011,Fertilizers,Equity
590031,DENORA,DE NORA INDIA LTD.,Active,B ,10.00,INE244A01016,Other Industrial Goods,Equity
590041,KAVVERITEL,KAVVERI TELECOM PRODUCTS LTD.-$,Active,B ,10.00,INE641C01019,Telecom Equipment,Equity
590043,HARITASEAT,HARITA SEATING SYSTEMS LTD.-$,Active,B ,10.00,INE939D01015,Auto Parts &amp; Equipment,Equity
590051,SAKSOFT,SAKSOFT LTD.,Active,B ,10.00,INE667G01015,IT Software Products,Equity
590056,SALONACOT,SALONA COTSPIN LTD.,Active,B ,10.00,INE498E01010,Textiles,Equity
590062,ANDHRSUGAR,ANDHRA SUGARS LTD.,Active,B ,10.00,INE715B01013,Commodity Chemicals,Equity
590065,IMPAL,INDIA MOTOR PARTS &amp; ACCESSORIES LTD.,Active,B ,10.00,INE547E01014,Comm.Trading  &amp; Distribution,Equity
